Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
615,Malik Tillman,us USA,MF,de Leverkusen,23-143,2002,2,2,129,1.4,0,0,0,0,0,0,0,0,0.6,0.6,0,0.6,2,4,9,0,0,0,0,0,0.42,0.02,0.44,0.42,0.44,Matches
616,Jurriën Timber,nl NED,DF,eng Arsenal,24-123,2001,2,1,123,1.4,0,0,0,0,0,0,0,0,0,0,0.2,0.2,5,10,5,0,0,0,0,0,0,0.15,0.15,0,0.15,Matches
617,Sandro Tonali,it ITA,MF,eng Newcastle Utd,25-163,2000,2,2,180,2,0,1,1,0,0,0,0,0,0.4,0.4,0.2,0.6,1,11,2,0,0.5,0.5,0,0.5,0.2,0.12,0.32,0.2,0.32,Matches
618,Lucas Torreira,uy URU,MF,tr Galatasaray,29-249,1996,2,2,180,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,6,1,0,0,0,0,0,0.06,0.01,0.07,0.06,0.07,Matches
619,Ferrán Torres,es ESP,FW,es Barcelona,25-231,2000,2,1,112,1.2,1,0,1,1,0,0,0,0,0.8,0.8,0,0.8,0,2,11,0.8,0,0.8,0.8,0.8,0.64,0.04,0.68,0.64,0.68,Matches
620,Nicolo Tresoldi,de GER,FW,be Club Brugge,21-059,2004,2,2,152,1.7,1,1,2,1,0,0,0,0,1.6,1.6,0.1,1.7,3,7,8,0.59,0.59,1.18,0.59,1.18,0.93,0.05,0.98,0.93,0.98,Matches
621,Francisco Trincão,pt POR,MF,pt Sporting CP,25-293,1999,2,2,135,1.5,2,0,2,2,0,0,0,0,1,1,0.2,1.2,6,10,6,1.33,0,1.33,1.33,1.33,0.64,0.13,0.77,0.64,0.77,Matches
622,Kieran Trippier,eng ENG,DF,eng Newcastle Utd,35-029,1990,2,2,157,1.7,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,20,6,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
623,Leandro Trossard,be BEL,FW,eng Arsenal,30-318,1994,2,1,98,1.1,1,1,2,1,0,0,0,0,0.5,0.5,0.7,1.2,3,2,12,0.92,0.92,1.84,0.92,1.84,0.49,0.61,1.1,0.49,1.1,Matches
624,Anatolii Trubin,ua UKR,GK,pt Benfica,24-078,2001,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
625,Kostas Tzolakis,gr GRE,GK,gr Olympiacos,22-344,2002,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
626,Christos Tzolis,gr GRE,FW,be Club Brugge,23-261,2002,2,2,180,2,1,0,1,1,0,0,0,0,1,1,0.8,1.8,11,8,19,0.5,0,0.5,0.5,0.5,0.49,0.41,0.9,0.49,0.9,Matches
627,Destiny Udogie,it ITA,DF,eng Tottenham,22-324,2002,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,0,0,0,Matches
628,Dayot Upamecano,fr FRA,DF,de Bayern Munich,26-356,1998,2,2,162,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,Matches
629,Can Uzun,tr TUR,MF,de Eint Frankfurt,19-341,2005,2,2,128,1.4,1,0,1,1,0,0,0,0,0.3,0.3,0,0.3,1,8,4,0.7,0,0.7,0.7,0.7,0.22,0,0.22,0.22,0.22,Matches
630,Federico Valverde,uy URU,MF,es Real Madrid,27-088,1998,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1,6,1,0,0,0,0,0,0,0.16,0.16,0,0.16,Matches
631,Virgil van Dijk,nl NED,DF,eng Liverpool,34-102,1991,2,2,180,2,1,0,1,1,0,0,0,0,0.1,0.1,0.4,0.4,1,12,1,0.5,0,0.5,0.5,0.5,0.03,0.18,0.21,0.03,0.21,Matches
632,Hans Vanaken,be BEL,MF,be Club Brugge,33-055,1992,2,2,180,2,1,1,2,1,0,0,1,0,0,0,0.9,1,4,11,11,0.5,0.5,1,0.5,1,0.02,0.46,0.48,0.02,0.48,Matches
633,Vanderson,br BRA,DF,fr Monaco,24-119,2001,2,2,111,1.2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,0,0,0,0.01,0.03,0.03,0.01,0.03,Matches
634,Lucas Vázquez,es ESP,DF,de Leverkusen,34-109,1991,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0.1,0.1,1,4,6,0,0,0,0,0,0,0.08,0.08,0,0.08,Matches
635,Joey Veerman,nl NED,MF,nl PSV Eindhoven,26-333,1998,2,2,180,2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,2,18,1,0,0,0,0,0,0.03,0.16,0.19,0.03,0.19,Matches
636,Renato Veiga,pt POR,DF,es Villarreal,22-081,2003,2,2,180,2,1,0,1,1,0,0,1,0,0.2,0.2,0,0.2,1,4,0,0.5,0,0.5,0.5,0.5,0.1,0,0.1,0.1,0.1,Matches
637,Micky van de Ven,nl NED,DF,eng Tottenham,24-182,2001,2,2,180,2,1,0,1,1,0,0,2,0,0.3,0.3,0,0.3,3,2,0,0.5,0,0.5,0.5,0.5,0.17,0.01,0.17,0.17,0.17,Matches
638,Romeo Vermant,be BEL,FW,be Club Brugge,21-267,2004,1,0,28,0.3,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0,0,5,0,0,0,0,0,0.89,0,0.89,0.89,0.89,Matches
639,Arthur Vermeeren,be BEL,MF,fr Marseille,20-253,2005,2,1,105,1.2,0,1,1,0,0,0,0,0,0,0,0,0.1,1,1,1,0,0.86,0.86,0,0.86,0.04,0.03,0.08,0.04,0.08,Matches
640,Mikel Vesga,es ESP,MF,es Athletic Club,32-150,1993,1,1,80,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
641,Hugo Vetlesen,no NOR,FW,be Club Brugge,25-231,2000,1,0,16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,Matches
642,Guglielmo Vicario,it ITA,GK,eng Tottenham,29-011,1996,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
643,João Virgínia,pt POR,GK,pt Sporting CP,26-008,1999,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
644,Vitinha,pt POR,MF,fr Paris S-G,25-247,2000,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,8,2,0,0,0,0,0,0.01,0.06,0.07,0.01,0.07,Matches
645,Daniel Vivian,es ESP,DF,es Athletic Club,26-095,1999,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Matches
646,Dušan Vlahović,rs SRB,FW,it Juventus,25-263,2000,2,0,38,0.4,2,1,3,2,0,0,0,0,0.7,0.7,0.3,0.9,1,0,3,4.74,2.37,7.11,4.74,7.11,1.67,0.63,2.3,1.67,2.3,Matches
647,Tomáš Vlček,cz CZE,DF,cz Slavia Prague,24-232,2001,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,Matches
648,Stefan de Vrij,nl NED,DF,it Inter,33-255,1992,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,Matches
649,Kasper Waarst Høgh,dk DEN,FW,no Bodø/Glimt,24-316,2000,2,2,152,1.7,0,0,0,0,0,2,0,0,1.7,0.1,0.1,0.2,0,1,8,0,0,0,0,0,1.01,0.05,1.06,0.08,0.13,Matches
650,Elye Wahi,fr FRA,FW,de Eint Frankfurt,22-289,2003,1,0,19,0.2,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,4.74,4.74,0,4.74,0,2.29,2.29,0,2.29,Matches
651,Paul Wanner,de GER,MF,nl PSV Eindhoven,19-299,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Matches
652,Timothy Weah,us USA,FW,fr Marseille,25-238,2000,2,1,122,1.4,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,4,0,7,0.74,0,0.74,0.74,0.74,0.1,0.06,0.16,0.1,0.16,Matches
653,Wout Weghorst,nl NED,FW,nl Ajax,33-072,1992,1,1,62,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
654,Ben White,eng ENG,DF,eng Arsenal,28-010,1997,1,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0.2,0.2,2,7,4,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches
655,Owen Wijndal,nl NED,DF,nl Ajax,25-324,1999,2,2,144,1.6,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,0,0,0,0,0,0.02,0.02,0,0.02,Matches
656,Iñaki Williams,gh GHA,FW,es Athletic Club,31-125,1994,2,2,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,7,3,8,0,0,0,0,0,0.04,0.05,0.09,0.04,0.09,Matches
657,Estêvão Willian,br BRA,MF,eng Chelsea,18-177,2007,2,0,47,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0,3,4,0,0,0,0,0,0.66,0,0.66,0.66,0.66,Matches
658,Joe Willock,eng ENG,MF,eng Newcastle Utd,26-059,1999,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,Matches
659,Florian Wirtz,de GER,"MF,FW",eng Liverpool,22-168,2003,2,2,163,1.8,0,0,0,0,0,0,0,0,0.4,0.4,0.7,1.1,5,10,10,0,0,0,0,0,0.2,0.4,0.6,0.2,0.6,Matches
660,Nick Woltemade,de GER,FW,eng Newcastle Utd,23-246,2002,2,1,100,1.1,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.2,0,4,8,0.9,0,0.9,0.9,0.9,0.15,0.05,0.19,0.15,0.19,Matches
661,Lamine Yamal,es ESP,FW,es Barcelona,18-097,2007,1,1,90,1,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,4,7,5,0,0,0,0,0,0.14,0.38,0.51,0.14,0.51,Matches
662,Kenan Yıldız,tr TUR,MF,it Juventus,20-167,2005,2,2,165,1.8,1,1,2,1,0,0,0,0,0.3,0.3,0.7,1,6,14,11,0.55,0.55,1.09,0.55,1.09,0.14,0.38,0.52,0.14,0.52,Matches
663,Illia Zabarnyi,ua UKR,DF,fr Paris S-G,23-047,2002,2,1,106,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,1,0,0,0,0,0,0,0.17,0.06,0.24,0.17,0.24,Matches
664,Christos Zafeiris,gr GRE,MF,cz Slavia Prague,22-237,2003,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0.1,0.2,1,12,5,0,0,0,0,0,0.02,0.06,0.08,0.02,0.08,Matches
665,Yoram Zague,fr FRA,"DF,MF",dk FC Copenhagen,19-156,2006,2,0,88,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,1,5,0,0,0,0,0,0.08,0,0.08,0.08,0.08,Matches
666,Warren Zaïre-Emery,fr FRA,MF,fr Paris S-G,19-224,2006,2,1,126,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,6,7,0,0,0,0,0,0.05,0.01,0.06,0.05,0.06,Matches
667,Andre-Frank Zambo Anguissa,cm CMR,MF,it Napoli,29-336,1995,2,2,160,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,3,7,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
668,Davide Zappacosta,it ITA,DF,it Atalanta,33-129,1992,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
669,Giorgi Zaria,ge GEO,MF,kz Qaırat Almaty,28-096,1997,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches
670,Michael Zetterer,de GER,GK,de Eint Frankfurt,30-098,1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
671,Edon Zhegrova,xk KVX,MF,it Juventus,26-201,1999,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0.93,0,0.93,0.93,0.93,Matches
672,Piotr Zieliński,pl POL,MF,it Inter,31-151,1994,2,1,77,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0.04,0.04,0,0.04,Matches
673,David Zima,cz CZE,DF,cz Slavia Prague,24-344,2000,2,2,180,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,7,0,0,0,0,0,0,0.06,0,0.06,0.06,0.06,Matches
674,Adem Zorgane,dz ALG,MF,be Union SG,25-285,2000,2,2,180,2,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,13,2,0,0,0,0,0,0.06,0.08,0.14,0.06,0.14,Matches
675,Abdellah Zoubir,fr FRA,"FW,MF",az Qarabağ,33-317,1991,2,2,179,2,1,1,2,1,0,0,0,0,1,1,0.1,1.1,5,7,11,0.5,0.5,1.01,0.5,1.01,0.48,0.05,0.53,0.48,0.53,Matches
676,Martín Zubimendi,es ESP,MF,eng Arsenal,26-258,1999,2,2,180,2,0,0,0,0,0,0,2,0,0,0,0.1,0.1,2,13,2,0,0,0,0,0,0,0.03,0.03,0,0.03,Matches
677,Martin Ødegaard,no NOR,MF,eng Arsenal,26-305,1998,1,1,90,1,0,1,1,0,0,0,0,0,0.8,0.8,0.8,1.5,1,12,6,0,1,1,0,1,0.76,0.76,1.52,0.76,1.52,Matches
